RED1,RED2,RED3,RED4,BLUE,OCCURRENCE,ISSUE
1,3,20,21,1,1,18056 
1,3,20,21,4,1,09072 
1,3,20,21,5,1,15072 
1,3,20,21,12,1,15121 
1,3,20,21,16,1,06095 
1,3,20,22,3,1,12130 
1,3,20,24,7,1,05088 
1,3,20,25,4,1,11111 
1,3,20,26,1,1,18056 
1,3,20,27,4,1,11111 
1,3,20,27,11,1,15112 
1,3,20,28,12,1,15121 
1,3,20,29,4,1,09072 
1,3,20,29,12,1,15121 
1,3,20,29,16,1,06095 
1,3,20,31,3,1,12130 
1,3,20,31,5,1,15072 
1,3,20,32,7,1,13066 
1,3,21,22,7,1,10066 
1,3,21,22,8,1,11013 
1,3,21,23,15,1,12015 
1,3,21,25,8,1,15093 
1,3,21,26,1,1,18056 
1,3,21,26,6,1,03006 
1,3,21,27,1,1,20064 
1,3,21,27,6,1,03006 
1,3,21,28,12,2,15121 11070 
1,3,21,29,4,1,09072 
1,3,21,29,7,1,17075 
1,3,21,29,12,1,15121 
1,3,21,29,16,1,06095 
1,3,21,31,5,1,15072 
1,3,21,31,7,1,10066 
1,3,21,31,8,1,15093 
1,3,21,31,9,1,15010 
1,3,21,32,1,1,20064 
1,3,21,32,7,1,10066 
1,3,21,32,15,1,05027 
1,3,22,23,1,1,21081 
1,3,22,23,6,1,05018 
1,3,22,23,13,1,04015 
1,3,22,25,6,1,05018 
1,3,22,28,6,1,15128 
1,3,22,29,2,1,21124 
1,3,22,29,4,1,09149 
1,3,22,31,3,1,12130 
1,3,22,31,7,1,10066 
1,3,22,32,2,1,21124 
1,3,22,32,7,1,10066 
1,3,22,32,11,1,20113 
1,3,23,25,6,1,05018 
1,3,23,27,12,1,10148 
1,3,23,28,5,1,07054 
1,3,23,30,12,1,09024 
1,3,23,31,13,1,15106 
1,3,23,32,13,1,15106 
1,3,23,33,12,1,09024 
1,3,24,25,7,1,04117 
1,3,24,25,15,1,08129 
1,3,24,26,1,1,10110 
1,3,24,27,1,1,10110 
1,3,24,28,2,1,16079 
1,3,24,28,13,1,21079 
1,3,24,29,13,1,21079 
1,3,24,32,1,1,16101 
1,3,24,32,15,1,08129 
1,3,24,33,1,1,16101 
1,3,25,26,10,1,12010 
1,3,25,26,14,1,04087 
1,3,25,27,4,1,11111 
1,3,25,31,6,1,14034 
1,3,25,31,8,1,15093 
1,3,25,31,9,1,17018 
1,3,25,32,15,1,08129 
1,3,25,33,4,1,06074 
1,3,26,27,1,1,10110 
1,3,26,27,6,1,03006 
1,3,26,28,1,1,03083 
1,3,26,28,2,1,10014 
1,3,26,29,3,1,20123 
1,3,26,29,9,1,18101 
1,3,26,31,12,1,07041 
1,3,26,33,9,1,18101 
1,3,27,28,5,1,08092 
1,3,27,30,5,1,08092 
1,3,27,31,10,1,21133 
1,3,27,31,13,1,15060 
1,3,27,32,1,1,20064 
1,3,27,32,13,1,15060 
1,3,28,29,12,1,15121 
1,3,28,29,13,1,21079 
1,3,28,30,5,1,08092 
1,3,29,31,13,1,15150 
1,3,29,32,2,1,21124 
1,3,29,32,7,1,16075 
1,3,29,33,7,1,10098 
1,3,29,33,9,1,18101 
1,3,30,31,8,1,16089 
1,3,30,31,12,1,14074 
1,3,30,32,8,1,16089 
1,3,30,33,1,1,09031 
1,3,30,33,12,1,09024 
1,3,30,33,16,1,09135 
1,3,31,32,7,1,10066 
1,3,31,32,8,1,16089 
1,3,31,32,13,2,15106 15060 
1,3,31,33,8,1,13130 
1,3,32,33,1,1,16101 
1,4,5,8,9,1,07087 
1,4,5,9,6,1,12001 
1,4,5,9,13,1,11010 
1,4,5,11,14,1,14054 
1,4,5,14,1,1,11028 
1,4,5,14,16,1,11123 
1,4,5,15,6,1,12001 
1,4,5,15,13,1,11010 
1,4,5,16,1,1,11028 
1,4,5,17,1,1,11028 
1,4,5,17,6,1,12001 
1,4,5,17,9,1,09021 
1,4,5,18,10,1,07008 
1,4,5,19,10,1,07008 
1,4,5,19,13,1,11010 
1,4,5,19,16,1,11123 
1,4,5,21,9,1,07087 
1,4,5,24,9,1,09021 
1,4,5,25,10,1,07008 
1,4,5,27,9,1,09021 
1,4,5,28,16,1,11123 
1,4,5,29,14,1,14054 
1,4,5,30,14,1,14054 
1,4,6,7,14,1,07059 
1,4,6,8,7,1,18043 
1,4,6,10,2,1,21024 
1,4,6,10,16,1,20008 
1,4,6,11,2,1,21024 
1,4,6,11,16,1,20008 
1,4,6,13,7,1,12137 
1,4,6,13,10,1,15094 
1,4,6,14,1,1,18065 
1,4,6,14,8,1,21132 
1,4,6,16,8,1,06151 
1,4,6,16,10,1,15094 
1,4,6,17,3,1,17066 
1,4,6,17,7,1,12137 
1,4,6,17,10,1,15094 
1,4,6,17,11,1,11037 
1,4,6,18,2,1,21024 
1,4,6,19,3,1,17066 
1,4,6,19,15,1,20070 
1,4,6,20,8,1,21132 
1,4,6,21,7,1,18043 
1,4,6,21,15,2,20070 05027 
1,4,6,22,3,1,19134 
1,4,6,22,8,2,08152 06151 
1,4,6,24,7,1,18043 
1,4,6,25,11,1,11037 
1,4,6,26,3,1,17066 
1,4,6,26,8,1,08152 
1,4,6,28,1,1,18065 
1,4,6,28,8,1,21132 
1,4,6,28,16,1,20008 
1,4,6,29,3,1,19134 
1,4,6,29,14,1,07059 
1,4,6,30,3,1,19134 
1,4,6,30,8,1,08152 
1,4,6,32,15,1,05027 
1,4,6,33,1,1,18065 
1,4,7,8,4,1,07109 
1,4,7,10,4,1,17042 
1,4,7,13,4,1,07109 
1,4,7,13,15,1,11096 
1,4,7,14,3,1,21106 
1,4,7,14,4,1,07109 
1,4,7,14,9,1,05122 
1,4,7,14,15,1,11096 
1,4,7,15,16,1,15144 
1,4,7,19,4,1,15020 
1,4,7,19,15,1,11096 
1,4,7,22,4,1,15020 
1,4,7,23,4,2,17042 15020 
1,4,7,28,16,1,15144 
1,4,7,29,14,1,07059 
1,4,7,30,3,1,21106 
1,4,7,30,9,1,05122 
1,4,7,31,3,1,21106 
1,4,7,32,9,1,05122 
1,4,7,32,16,1,15144 
1,4,8,9,1,1,04033 
1,4,8,9,3,1,05004 
1,4,8,9,13,1,17076 
1,4,8,10,11,1,08051 
1,4,8,11,14,1,04084 
1,4,8,12,6,1,07035 
1,4,8,13,2,1,04092 
1,4,8,13,4,1,07109 
1,4,8,13,5,1,17038 
1,4,8,13,11,1,08051 
1,4,8,14,4,1,07109 
1,4,8,14,13,1,17076 
1,4,8,15,13,1,17076 
1,4,8,15,16,1,17003 
1,4,8,17,1,1,10127 
1,4,8,19,1,1,04033 
1,4,8,19,16,1,21065 
1,4,8,20,1,1,04033 
1,4,8,21,7,1,18043 
1,4,8,21,9,1,07087 
1,4,8,21,14,1,04084 
1,4,8,22,3,1,05004 
1,4,8,23,3,1,05004 
1,4,8,24,5,1,17038 
1,4,8,24,7,1,18043 
1,4,8,25,1,1,10127 
1,4,8,25,6,1,14034 
1,4,8,25,14,1,04084 
1,4,8,27,5,1,17038 
1,4,8,27,16,1,17003 
1,4,8,28,2,1,04092 
1,4,8,29,6,1,07035 
1,4,8,29,16,1,21065 
1,4,8,31,2,1,04092 
1,4,8,31,6,2,14034 07035 
1,4,8,32,16,1,17003 
1,4,8,33,1,1,10127 
1,4,8,33,11,1,08051 
1,4,8,33,16,1,21065 
1,4,9,10,7,1,11029 
1,4,9,10,12,1,20120 
1,4,9,12,5,1,18067 
1,4,9,13,2,1,13009 
1,4,9,14,13,1,17076 
1,4,9,15,5,1,18067 
1,4,9,15,6,2,13067 12001 
1,4,9,15,12,1,16051 
1,4,9,15,13,2,17076 11010 
1,4,9,16,2,1,13009 
1,4,9,17,6,1,12001 
1,4,9,18,5,1,18067 
1,4,9,18,6,1,20026 
1,4,9,19,1,1,04033 
1,4,9,19,6,1,20026 
1,4,9,19,13,1,11010 
1,4,9,20,1,1,04033 
1,4,9,20,7,1,11029 
1,4,9,21,5,1,19101 
1,4,9,22,3,1,05004 
1,4,9,22,6,1,13067 
1,4,9,23,2,1,13009 
1,4,9,23,3,1,05004 
1,4,9,30,6,1,13067 
1,4,9,31,5,1,19101 
1,4,9,31,6,1,20026 
1,4,9,31,7,1,11029 
1,4,9,33,5,1,19101 
1,4,9,33,12,1,16051 
1,4,10,11,2,1,21024 
1,4,10,11,6,1,18053 
1,4,10,11,16,1,20008 
1,4,10,12,14,1,19146 
1,4,10,13,11,1,08051 
1,4,10,13,13,1,13081 
1,4,10,13,15,1,07134 
1,4,10,14,6,1,18053 
1,4,10,14,7,1,18090 
1,4,10,18,2,1,21024 
1,4,10,18,4,1,17067 
1,4,10,18,7,1,18050 
1,4,10,18,15,1,07134 
1,4,10,19,7,1,18050 
1,4,10,20,7,1,11029 
1,4,10,21,13,1,13081 
1,4,10,23,4,1,17042 
1,4,10,23,7,1,18090 
1,4,10,25,15,1,07134 
1,4,10,27,6,1,18053 
1,4,10,28,16,1,20008 
1,4,10,29,4,1,17067 
1,4,10,30,14,1,19146 
1,4,10,31,7,1,11029 
1,4,10,31,13,1,13081 
1,4,10,32,14,1,19146 
1,4,10,33,11,1,08051 
1,4,11,12,4,1,20132 
1,4,11,12,14,1,03085 
1,4,11,13,15,1,20037 
1,4,11,14,4,1,20132 
1,4,11,14,6,1,18053 
1,4,11,17,12,1,10058 
1,4,11,17,15,1,20037 
1,4,11,18,2,1,21024 
1,4,11,18,14,1,17023 
1,4,11,19,2,1,18049 
1,4,11,19,5,1,21010 
1,4,11,19,12,1,10058 
1,4,11,19,14,1,03085 
1,4,11,21,12,1,15118 
1,4,11,21,14,1,04084 
1,4,11,22,14,1,17023 
1,4,11,23,2,1,18049 
1,4,11,23,4,1,20132 
1,4,11,23,12,1,15118 
1,4,11,24,15,1,20037 
1,4,11,25,14,1,04084 
1,4,11,27,6,1,18053 
1,4,11,27,14,1,03085 
1,4,11,28,16,2,20008 17101 
1,4,11,29,12,1,10058 
1,4,11,29,14,1,14054 
1,4,11,30,14,1,14054 
1,4,11,31,12,1,15118 
1,4,11,31,16,1,17101 
1,4,11,32,5,1,21010 
1,4,11,32,16,1,17101 
1,4,11,33,5,1,21010 
1,4,12,13,8,1,19100 
1,4,12,14,4,1,20132 
1,4,12,15,5,1,18067 
1,4,12,16,15,1,04096 
1,4,12,18,5,1,18067 
1,4,12,19,14,1,03085 
1,4,12,20,2,1,20115 
1,4,12,20,15,2,08085 04096 
1,4,12,21,12,1,13027 
1,4,12,23,4,1,20132 
1,4,12,24,12,1,13027 
1,4,12,24,15,1,08085 
1,4,12,25,2,1,20115 
1,4,12,27,14,1,03085 
1,4,12,29,6,1,07035 
1,4,12,29,15,1,08085 
1,4,12,30,8,1,19100 
1,4,12,30,14,1,19146 
1,4,12,30,15,1,04096 
1,4,12,31,6,1,07035 
1,4,12,32,2,1,20115 
1,4,12,32,8,1,19100 
1,4,12,32,14,1,19146 
1,4,13,14,4,1,07109 
1,4,13,14,15,1,11096 
1,4,13,16,2,1,13009 
1,4,13,16,10,1,15094 
1,4,13,17,7,1,12137 
1,4,13,17,10,1,15094 
1,4,13,17,15,1,20037 
1,4,13,18,15,1,07134 
1,4,13,19,11,1,06102 
1,4,13,19,15,1,11096 
1,4,13,20,11,1,06102 
1,4,13,21,13,1,13081 
1,4,13,23,2,1,13009 
1,4,13,23,3,1,04011 
1,4,13,24,5,1,17038 
1,4,13,24,11,1,06102 
1,4,13,24,15,1,20037 
1,4,13,25,15,1,07134 
1,4,13,27,5,1,17038 
1,4,13,28,2,1,04092 
1,4,13,28,3,1,04011 
1,4,13,30,3,1,04011 
1,4,13,30,8,1,19100 
1,4,13,31,2,1,04092 
1,4,13,31,13,1,13081 
1,4,13,32,8,1,19100 
1,4,13,33,11,1,08051 
1,4,14,15,2,1,21045 
1,4,14,15,13,1,17076 
1,4,14,16,1,1,11028 
1,4,14,16,10,1,07026 
1,4,14,17,1,1,11028 
1,4,14,17,2,1,21045 
1,4,14,18,4,1,19085 
1,4,14,19,15,1,11096 
1,4,14,19,16,1,11123 
1,4,14,20,8,1,21132 
1,4,14,22,1,1,09136 
1,4,14,23,4,1,20132 
1,4,14,23,7,1,18090 
1,4,14,24,4,1,19085 
1,4,14,26,10,1,07026 
1,4,14,27,6,1,18053 
1,4,14,28,1,1,18065 
1,4,14,28,8,1,21132 
1,4,14,28,16,1,11123 
1,4,14,29,4,1,19085 
1,4,14,29,10,1,07026 
1,4,14,30,1,1,09136 
1,4,14,30,3,1,21106 
1,4,14,30,9,1,05122 
1,4,14,31,3,1,21106 
1,4,14,32,2,1,21045 
1,4,14,32,9,1,05122 
1,4,14,33,1,2,18065 09136 
1,4,15,16,14,1,08094 
1,4,15,17,1,1,06147 
1,4,15,17,2,1,21045 
1,4,15,17,6,1,12001 
1,4,15,17,11,1,13104 
1,4,15,17,14,1,17077 
1,4,15,18,5,1,18067 
1,4,15,19,13,1,11010 
1,4,15,22,6,1,13067 
1,4,15,22,14,1,17077 
1,4,15,23,14,1,08094 
1,4,15,27,1,1,06147 
1,4,15,27,16,1,17003 
1,4,15,28,11,1,13104 
1,4,15,28,14,1,08094 
1,4,15,28,16,1,15144 
1,4,15,30,6,1,13067 
1,4,15,31,1,1,06147 
1,4,15,32,2,1,21045 
1,4,15,32,16,2,17003 15144 
1,4,15,33,12,1,16051 
1,4,16,17,1,1,11028 
1,4,16,17,10,1,15094 
1,4,16,20,15,1,04096 
1,4,16,21,6,1,10015 
1,4,16,22,8,1,06151 
1,4,16,23,2,1,13009 
1,4,16,23,6,1,10015 
1,4,16,23,14,1,08094 
1,4,16,26,10,1,07026 
1,4,16,28,6,1,10015 
1,4,16,28,14,1,08094 
1,4,16,29,10,1,07026 
1,4,16,30,15,1,04096 
1,4,17,18,8,1,03070 
1,4,17,19,3,1,17066 
1,4,17,19,8,1,03070 
1,4,17,19,12,1,10058 
1,4,17,22,14,1,17077 
1,4,17,24,9,1,09021 
1,4,17,24,15,1,20037 
1,4,17,25,1,1,10127 
1,4,17,25,11,1,11037 
1,4,17,26,3,1,17066 
1,4,17,27,1,1,06147 
1,4,17,27,9,1,09021 
1,4,17,28,11,1,13104 
1,4,17,29,12,1,10058 
1,4,17,31,1,1,06147 
1,4,17,32,2,1,21045 
1,4,17,33,1,1,10127 
1,4,18,19,6,1,20026 
1,4,18,19,7,2,20127 18050 
1,4,18,19,8,1,03070 
1,4,18,19,10,1,07008 
1,4,18,21,16,1,08153 
1,4,18,22,14,1,17023 
1,4,18,24,4,1,19085 
1,4,18,24,16,1,08153 
1,4,18,25,10,1,07008 
1,4,18,25,15,1,07134 
1,4,18,26,7,1,20127 
1,4,18,29,4,2,19085 17067 
1,4,18,30,16,1,08153 
1,4,18,31,6,1,20026 
1,4,18,31,7,1,20127 
1,4,19,20,1,1,04033 
1,4,19,20,11,1,06102 
1,4,19,20,15,1,07153 
1,4,19,21,15,1,20070 
1,4,19,22,4,1,15020 
1,4,19,22,15,1,14004 
1,4,19,23,2,1,18049 
1,4,19,23,4,1,15020 
1,4,19,24,11,1,06102 
1,4,19,24,15,1,14004 
1,4,19,25,10,1,07008 
1,4,19,25,15,2,14004 07153 
1,4,19,26,3,1,17066 
1,4,19,26,7,1,20127 
1,4,19,27,14,1,03085 
1,4,19,28,16,1,11123 
1,4,19,29,12,1,10058 
1,4,19,29,16,1,21065 
1,4,19,31,6,1,20026 
1,4,19,31,7,1,20127 
1,4,19,31,15,1,07153 
1,4,19,32,5,1,21010 
1,4,19,33,5,1,21010 
1,4,19,33,16,1,21065 
1,4,20,24,11,1,06102 
1,4,20,24,15,1,08085 
1,4,20,24,16,1,12120 
1,4,20,25,2,1,20115 
1,4,20,25,15,1,07153 
1,4,20,28,8,1,21132 
1,4,20,28,16,1,12120 
1,4,20,29,15,1,08085 
1,4,20,29,16,1,12120 
1,4,20,30,15,1,04096 
1,4,20,31,7,1,11029 
1,4,20,31,15,1,07153 
1,4,20,32,2,1,20115 
1,4,21,23,6,1,10015 
1,4,21,23,12,1,15118 
1,4,21,24,7,1,18043 
1,4,21,24,12,1,13027 
1,4,21,24,16,1,08153 
1,4,21,25,14,1,04084 
1,4,21,28,6,1,10015 
1,4,21,30,16,1,08153 
1,4,21,31,5,1,19101 
1,4,21,31,12,1,15118 
1,4,21,31,13,1,13081 
1,4,21,32,15,1,05027 
1,4,21,33,5,1,19101 
1,4,22,23,3,1,05004 
1,4,22,23,4,1,15020 
1,4,22,24,15,1,14004 
1,4,22,25,15,1,14004 
1,4,22,26,8,1,08152 
1,4,22,29,3,1,19134 
1,4,22,30,1,1,09136 
1,4,22,30,3,1,19134 
1,4,22,30,6,1,13067 
1,4,22,30,8,1,08152 
1,4,22,33,1,1,09136 
1,4,23,28,3,1,04011 
1,4,23,28,6,1,10015 
1,4,23,28,14,1,08094 
1,4,23,30,3,1,04011 
1,4,23,31,12,1,15118 
1,4,23,31,13,1,15106 
1,4,23,32,13,1,15106 
1,4,24,25,15,1,14004 
1,4,24,27,5,1,17038 
1,4,24,27,9,1,09021 
1,4,24,28,9,1,08137 
1,4,24,28,16,1,12120 
1,4,24,29,4,1,19085 
1,4,24,29,9,1,08137 
1,4,24,29,15,1,08085 
1,4,24,29,16,1,12120 
1,4,24,30,16,1,08153 
1,4,24,33,9,1,08137 
1,4,25,31,6,1,14034 
1,4,25,31,15,1,07153 
1,4,25,32,2,1,20115 
1,4,25,33,1,1,10127 
1,4,26,29,10,1,07026 
1,4,26,30,8,1,08152 
1,4,26,31,7,1,20127 
1,4,27,31,1,1,06147 
1,4,27,32,16,1,17003 
1,4,28,29,9,1,08137 
1,4,28,29,16,1,12120 
1,4,28,30,3,1,04011 
1,4,28,31,2,1,04092 
1,4,28,31,16,1,17101 
1,4,28,32,16,2,17101 15144 
1,4,28,33,1,1,18065 
1,4,28,33,9,1,08137 
1,4,29,30,3,1,19134 
1,4,29,30,14,1,14054 
1,4,29,31,6,1,07035 
1,4,29,33,9,1,08137 
1,4,29,33,16,1,21065 
1,4,30,31,3,1,21106 
1,4,30,32,8,1,19100 
1,4,30,32,9,1,05122 
1,4,30,32,14,1,19146 
1,4,30,33,1,1,09136 
1,4,31,32,13,1,15106 
1,4,31,32,16,1,17101 
1,4,31,33,5,1,19101 
1,4,32,33,5,1,21010 
1,5,6,10,16,1,10120 
1,5,6,11,14,1,14026 
1,5,6,12,11,1,06013 
1,5,6,12,15,1,05016 
1,5,6,16,9,1,17085 
1,5,6,16,11,1,06013 
1,5,6,16,12,1,07005 
1,5,6,16,15,1,05016 
1,5,6,21,11,1,06013 
1,5,6,23,14,1,14026 
1,5,6,24,12,1,07005 
1,5,6,25,9,1,17085 
1,5,6,29,16,1,10120 
1,5,6,30,9,1,17085 
1,5,6,30,12,1,07005 
1,5,6,30,15,1,05016 
1,5,7,8,12,1,15113 
1,5,7,8,16,1,12091 
1,5,7,9,16,1,19035 
1,5,7,10,16,1,19035 
1,5,7,13,13,1,12146 
1,5,7,14,7,1,21008 
1,5,7,18,7,1,21008 
1,5,7,19,12,1,15113 
1,5,7,19,16,1,12091 
1,5,7,20,16,1,19035 
1,5,7,21,16,1,12091 
1,5,7,22,11,1,15031 
1,5,7,23,12,1,20055 
1,5,7,26,11,1,15031 
1,5,7,27,12,1,15113 
1,5,7,28,12,1,20055 
1,5,7,29,13,1,12146 
1,5,7,30,12,1,20055 
1,5,7,32,11,1,15031 
1,5,7,32,13,1,12146 
1,5,7,33,7,1,21008 
1,5,8,13,2,1,07050 
1,5,8,14,3,1,04116 
1,5,8,15,3,1,21032 
1,5,8,16,3,1,21032 
1,5,8,18,2,1,07050 
1,5,8,19,12,1,15113 
1,5,8,19,16,1,12091 
1,5,8,21,9,1,07087 
1,5,8,21,16,1,12091 
1,5,8,25,2,1,07050 
1,5,8,27,12,1,15113 
1,5,8,30,3,1,21032 
1,5,8,33,3,1,04116 
1,5,9,10,11,1,04027 
1,5,9,10,16,1,19035 
1,5,9,12,12,1,16095 
1,5,9,13,14,1,06096 
1,5,9,14,5,1,05030 
1,5,9,15,6,1,12001 
1,5,9,15,13,1,11010 
1,5,9,17,6,1,12001 
1,5,9,18,11,1,04027 
1,5,9,18,12,1,16095 
1,5,9,18,14,1,06096 
1,5,9,19,13,1,11010 
1,5,9,19,16,1,20085 
1,5,9,20,12,1,18096 
1,5,9,20,16,1,19035 
1,5,9,22,5,1,05030 
1,5,9,24,16,1,20085 
1,5,9,28,5,1,05030 
1,5,9,28,12,1,18096 
1,5,9,32,11,1,04027 
1,5,9,32,12,2,18096 16095 
1,5,9,33,14,1,06096 
1,5,10,11,14,1,14099 
1,5,10,11,16,1,12004 
1,5,10,13,14,1,14099 
1,5,10,14,16,1,14025 
1,5,10,16,2,1,07115 
1,5,10,16,3,1,18087 
1,5,10,16,16,1,14025 
1,5,10,17,12,1,09144 
1,5,10,18,3,1,18087 
1,5,10,18,9,1,08072 
1,5,10,18,11,1,04027 
1,5,10,18,12,1,09144 
1,5,10,19,12,1,19006 
1,5,10,19,14,1,09101 
1,5,10,20,2,1,07115 
1,5,10,20,16,1,19035 
1,5,10,21,16,1,12004 
1,5,10,22,9,1,08072 
1,5,10,22,12,1,04028 
1,5,10,23,16,1,12004 
1,5,10,24,14,1,09101 
1,5,10,24,15,1,17036 
1,5,10,26,2,1,07115 
1,5,10,26,12,1,19006 
1,5,10,27,15,1,17036 
1,5,10,28,12,1,19006 
1,5,10,29,12,1,09144 
1,5,10,29,16,1,10120 
1,5,10,30,9,1,08072 
1,5,10,30,16,1,14025 
1,5,10,31,3,1,18087 
1,5,10,32,11,1,04027 
1,5,10,32,14,1,14099 
1,5,11,13,12,1,03025 
1,5,11,13,14,1,14099 
1,5,11,14,12,1,03025 
1,5,11,15,15,1,21070 
1,5,11,16,15,1,21070 
1,5,11,20,2,1,17084 
1,5,11,21,16,1,12004 
1,5,11,22,2,1,17084 
1,5,11,22,15,1,18034 
1,5,11,23,14,1,14026 
1,5,11,23,15,1,18034 
1,5,11,23,16,1,12004 
1,5,11,24,2,1,17084 
1,5,11,24,3,1,20114 
1,5,11,26,15,1,18034 
1,5,11,27,12,1,03025 
1,5,11,29,14,1,14054 
1,5,11,29,15,1,21070 
1,5,11,30,3,1,20114 
1,5,11,30,14,1,14054 
1,5,11,32,3,1,20114 
1,5,11,32,14,1,14099 
1,5,12,13,10,1,13140 
1,5,12,14,3,1,05152 
1,5,12,15,13,1,14148 
1,5,12,16,11,1,06013 
1,5,12,16,13,1,14148 
1,5,12,16,15,1,05016 
1,5,12,18,12,1,16095 
1,5,12,19,14,1,14091 
1,5,12,20,1,1,18107 
1,5,12,21,3,1,05152 
1,5,12,21,10,1,13140 
1,5,12,21,11,1,06013 
1,5,12,21,12,1,11070 
1,5,12,22,1,1,18107 
1,5,12,22,10,1,13140 
1,5,12,23,15,1,09007 
1,5,12,25,15,1,09007 
1,5,12,26,6,1,08061 
1,5,12,26,15,1,09007 
1,5,12,27,3,1,05152 
1,5,12,27,14,1,14091 
1,5,12,28,12,1,11070 
1,5,12,29,14,1,14091 
1,5,12,30,15,1,05016 
1,5,12,31,6,1,08061 
1,5,12,32,12,1,16095 
1,5,13,14,12,1,03025 
1,5,13,14,15,1,20081 
1,5,13,15,11,1,05135 
1,5,13,16,5,1,11006 
1,5,13,18,2,1,07050 
1,5,13,18,5,1,11006 
1,5,13,18,14,1,06096 
1,5,13,19,11,1,16103 
1,5,13,21,10,1,13140 
1,5,13,21,11,2,11102 05135 
1,5,13,22,7,1,15045 
1,5,13,22,8,1,12039 
1,5,13,22,10,1,13140 
1,5,13,24,11,1,16103 
1,5,13,25,2,1,07050 
1,5,13,25,11,1,05135 
1,5,13,25,13,1,12149 
1,5,13,26,13,1,12149 
1,5,13,27,11,2,16103 11102 
1,5,13,27,12,1,03025 
1,5,13,27,15,1,20081 
1,5,13,29,8,1,12039 
1,5,13,29,13,1,12146 
1,5,13,30,7,1,15045 
1,5,13,31,7,1,15045 
1,5,13,31,11,1,11102 
1,5,13,32,13,2,12149 12146 
1,5,13,32,14,1,14099 
1,5,13,33,14,1,06096 
1,5,13,33,15,1,20081 
1,5,14,16,1,1,11028 
1,5,14,16,3,1,10029 
1,5,14,16,16,1,14025 
1,5,14,17,1,1,11028 
1,5,14,17,3,1,10029 
1,5,14,18,7,1,21008 
1,5,14,19,16,1,11123 
1,5,14,21,3,1,05152 
1,5,14,22,3,1,10029 
1,5,14,22,5,1,05030 
1,5,14,22,10,1,12048 
1,5,14,24,10,1,12048 
1,5,14,27,3,1,05152 
1,5,14,27,12,1,03025 
1,5,14,27,15,1,20081 
1,5,14,28,5,1,05030 
1,5,14,28,16,1,11123 
1,5,14,30,10,1,12048 
1,5,14,30,16,1,14025 
1,5,14,33,3,1,04116 
1,5,14,33,7,1,21008 
1,5,14,33,15,1,20081 
1,5,15,16,3,1,21032 
1,5,15,16,13,1,14148 
1,5,15,16,15,1,21070 
1,5,15,17,2,1,09139 
1,5,15,17,6,1,12001 
1,5,15,19,13,1,11010 
1,5,15,21,11,1,05135 
1,5,15,24,7,1,11138 
1,5,15,25,11,1,05135 
1,5,15,27,2,1,09139 
1,5,15,28,4,1,20129 
1,5,15,28,7,1,11138 
1,5,15,29,2,1,09139 
1,5,15,29,15,1,21070 
1,5,15,30,3,1,21032 
1,5,15,32,7,1,11138 
1,5,15,33,4,1,20129 
1,5,16,17,1,1,11028 
1,5,16,17,3,1,10029 
1,5,16,17,10,1,19104 
1,5,16,18,3,1,18087 
1,5,16,18,5,1,11006 
1,5,16,18,10,1,19104 
1,5,16,20,2,1,07115 
1,5,16,20,6,1,13019 
1,5,16,21,11,2,07140 06013 
1,5,16,22,3,1,10029 
1,5,16,22,11,1,07140 
1,5,16,24,10,1,19104 
1,5,16,24,12,1,07005 
1,5,16,25,9,1,17085 
1,5,16,26,2,1,07115 
1,5,16,26,6,1,13019 
1,5,16,26,11,1,07140 
1,5,16,28,12,1,12014 
1,5,16,29,15,1,21070 
1,5,16,30,3,1,21032 
1,5,16,30,9,1,17085 
1,5,16,30,12,2,12014 07005 
1,5,16,30,15,1,05016 
1,5,16,30,16,1,14025 
1,5,16,31,3,1,18087 
1,5,17,18,10,1,19104 
1,5,17,18,12,1,09144 
1,5,17,18,13,1,06109 
1,5,17,22,3,1,10029 
1,5,17,23,13,1,06109 
1,5,17,24,9,1,09021 
1,5,17,24,10,1,19104 
1,5,17,26,10,1,16140 
1,5,17,26,13,1,06109 
1,5,17,27,2,1,09139 
1,5,17,27,9,1,09021 
1,5,17,29,2,1,09139 
1,5,17,29,12,1,09144 
1,5,17,32,10,1,16140 
1,5,18,19,10,1,07008 
1,5,18,22,1,1,21081 
1,5,18,22,9,1,08072 
1,5,18,22,13,1,04015 
1,5,18,23,1,1,21081 
1,5,18,23,13,2,06109 04015 
1,5,18,24,10,1,19104 
1,5,18,25,2,1,07050 
1,5,18,25,10,1,07008 
1,5,18,26,13,1,06109 
1,5,18,29,12,1,09144 
1,5,18,30,9,1,08072 
1,5,18,31,3,1,18087 
1,5,18,32,11,1,04027 
1,5,18,32,12,1,16095 
1,5,18,33,7,1,21008 
1,5,18,33,14,1,06096 
1,5,19,20,5,1,08128 
1,5,19,21,15,1,19113 
1,5,19,21,16,1,12091 
1,5,19,24,11,1,16103 
1,5,19,24,14,1,09101 
1,5,19,24,16,1,20085 
1,5,19,25,10,1,07008 
1,5,19,25,15,1,19113 
1,5,19,26,12,1,19006 
1,5,19,27,5,1,08128 
1,5,19,27,11,1,16103 
1,5,19,27,12,1,15113 
1,5,19,27,14,1,14091 
1,5,19,28,12,1,19006 
1,5,19,28,16,1,11123 
1,5,19,29,14,1,14091 
1,5,19,33,5,1,08128 
1,5,19,33,15,1,19113 
1,5,20,21,5,1,15072 
1,5,20,21,9,1,06021 
1,5,20,22,1,1,18107 
